CVE-2013-3237,200,,+Info,2013-04-22,2013-04-22,4.9,None,Local,Low,Not required,Complete,None,None,vsock_stream_recvmsg
CVE-2013-3236,200,,+Info,2013-04-22,2013-04-22,4.9,None,Local,Low,Not required,Complete,None,None,vmci_transport_dgram_dequeue
CVE-2011-1477,,,DoS +Priv Mem. Corr.,2012-06-21,2015-05-11,4.6,None,Local,Low,Not required,Partial,Partial,Partial,opl3_panning,opl3_setup_voice
CVE-2011-1476,189,,DoS Mem. Corr.,2012-06-21,2015-05-11,4.0,None,Local,High,Not required,None,None,Complete,NA,midi_synth_load_patch,opl3_load_patch,sequencer_write
CVE-2011-1162,200,,+Info,2012-01-27,2012-03-19,2.1,None,Local,Low,Not required,Partial,None,None,NA
CVE-2011-1160,200,,+Info,2012-06-21,2012-06-26,2.1,None,Local,Low,Not required,Partial,None,None,tpm_open
CVE-2011-1080,20,,+Info,2012-06-21,2015-05-05,2.1,None,Local,Low,Not required,Partial,None,None,do_replace
CVE-2011-1079,20,,DoS +Info,2012-06-21,2015-05-05,5.4,None,Local,Medium,Not required,Partial,None,Complete,bnep_sock_ioctl
CVE-2011-1078,200,,+Info,2012-06-21,2015-05-05,1.9,None,Local,Medium,Not required,Partial,None,None,sco_sock_getsockopt_old
CVE-2011-1023,,,DoS,2012-06-21,2012-06-22,4.9,None,Local,Low,Not required,None,None,Complete,rds_ib_xmit,rds_loop_xmit
CVE-2011-1021,264,,,2012-06-21,2012-06-22,3.6,None,Local,Low,Not required,None,Partial,Partial,NA,cm_write,acpi_custom_method_init,acpi_custom_method_exit
CVE-2011-0716,16,,DoS Mem. Corr.,2012-06-21,2012-06-26,4.7,None,Local,Medium,Not required,None,None,Complete,br_multicast_add_group
CVE-2011-0006,264,,Bypass,2012-06-21,2012-06-26,1.9,None,Local,Medium,Not required,None,Partial,None,ima_lsm_rule_init
CVE-2010-4650,119,,DoS Overflow,2012-06-21,2012-06-22,4.6,None,Local,Low,Not required,Partial,Partial,Partial,fuse_verify_ioctl_iov,fuse_do_ioctl
CVE-2010-4648,,,,2012-06-21,2012-06-26,3.3,None,Local Network,Low,Not required,Partial,None,None,orinoco_ioctl_set_auth
CVE-2010-4563,200,,+Info,2012-02-02,2012-02-03,5.0,None,Remote,Low,Not required,Partial,None,None,NA
CVE-2010-4250,399,,DoS,2012-06-21,2012-06-26,4.9,None,Local,Low,Not required,None,None,Complete,NA
CVE-2011-4374,189,,Exec Code Overflow,2012-01-19,2013-11-15,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,NA
CVE-2011-4330,119,,DoS Exec Code Overflow,2012-01-27,2012-04-16,7.2,None,Local,Low,Not required,Complete,Complete,Complete,hfs_mac2as
CVE-2011-4326,399,,DoS,2012-05-17,2015-05-05,7.1,None,Remote,Medium,Not required,None,None,Complete,udp6_ufo_fragment
CVE-2011-4325,,,DoS,2012-01-27,2012-04-16,4.9,None,Local,Low,Not required,None,None,Complete, nfs_direct_read_schedule_segment,nfs_writepage,nfs_direct_commit_releas,nfs_have_writeback,nfs_direct_free_writedat,nfs_direct_commit_schedul,nfs_direct_read_releas,*nfs_writedata_allo,nfs_readpag, nfs_direct_write_schedule_segment,nfs_wb_page_cance,*nfs_readdata_allo, nfs_readpage_async
CVE-2011-4324,,,DoS,2012-06-21,2012-06-22,4.9,None,Local,Low,Not required,None,None,Complete,nfs_sync_mapping,nfs4_proc_create,__nfs4_close,nfs4_do_open,nfs4_open_recover_helper,NA,_nfs4_do_open_reclaim,nfs4_do_close,nfs4_state_set_mode_locked,nfs_set_open_stateid,__update_open_stateid,nfs4_atomic_open,nfs4_try_open_cached,encode_open_downgrade,nfs4_close_prepare,nfs4_intent_set_file,nfs4_opendata_to_nfs4_state,nfs4_open_revalidate,can_open_delegated,nfs4_return_incompatible_delegation,encode_openhdr,nfs4_open_prepare,nfs4_close_sync,can_open_cached,nfs4_open_confirm_release,nfs4_close_state,nfs_zap_acl_cache,nfs4_open_release,encode_share_access,update_open_stateid,_nfs4_do_open,nfs4_close_done,nfs_set_open_stateid_locked,nfs_find_open_context,nfs4_open_recoverdata_alloc,nfs4_opendata_alloc,update_open_stateflags
CVE-2011-4132,20,,DoS,2012-01-27,2015-05-11,2.1,None,Local,Low,Not required,None,None,Partial,journal_get_superbloc
CVE-2011-4131,189,,DoS,2012-05-17,2013-06-20,4.6,None,Local Network,High,Not required,None,None,Complete,nfs4_xdr_dec_getacl,NA,nfs4_proc_get_acl,decode_getacl,nfs4_xdr_enc_getacl,__nfs4_get_acl_uncached,_copy_from_pages
CVE-2011-4127,264,,Bypass,2012-07-03,2015-05-11,4.6,None,Local,Low,Not required,Partial,Partial,Partial,sd_ioctl,scsi_verify_blk_ioctl,scsi_cmd_blk_ioctl,NA,sd_compat_ioctl
CVE-2011-4112,264,,DoS,2012-05-17,2015-05-05,4.9,None,Local,Low,Not required,None,None,Complete,_init_airo_card,NA,ar6000_create_ap_interface,tun_net_init,isdn_net_device_stop_queue,bond_enslave,veth_setup,hostap_setup_dev,_isdn_setup,fr_add_pvc,bnep_net_setup,bond_setup,vlan_setup,macvlan_common_setup,ifb_setup
CVE-2011-4110,264,,DoS,2012-01-27,2012-03-22,2.1,None,Local,Low,Not required,None,None,Partial,NA
CVE-2011-4097,189,,DoS Overflow,2012-05-17,2012-05-17,4.9,None,Local,Low,Not required,None,None,Complete,oom_badness
CVE-2011-4086,119,,DoS Overflow,2012-07-03,2013-02-14,4.9,None,Local,Low,Not required,None,None,Complete,journal_unmap_buffer
CVE-2011-4081,,,DoS,2012-05-24,2012-05-29,4.9,None,Local,Low,Not required,None,None,Complete,ghash_update,ghash_final
CVE-2011-4080,264,,Bypass,2012-05-24,2012-05-29,4.0,None,Local,High,Not required,Complete,None,None,proc_dmesg_restrict
CVE-2011-4077,119,,DoS Exec Code Overflow Mem. Corr.,2012-01-27,2013-02-14,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,NA
CVE-2011-3637,20,,DoS,2012-05-17,2012-05-17,4.9,None,Local,Low,Not required,None,None,Complete,m_stop
CVE-2011-3363,20,,DoS,2012-05-24,2012-05-29,5.4,None,Remote,High,Not required,None,None,Complete,cifs_mount
CVE-2011-3359,119,,DoS Overflow,2012-05-24,2012-05-29,5.4,None,Remote,High,Not required,None,None,Complete,dma_rx,NA
CVE-2011-3353,119,,DoS Overflow,2012-05-24,2012-05-25,4.9,None,Local,Low,Not required,None,None,Complete,fuse_notify_inval_entry
CVE-2011-3209,189,,DoS,2012-10-03,2012-10-03,4.9,None,Local,Low,Not required,None,None,Complete,NA,sgi_timer_set,jiffies_to_compat_timeval,sgi_clock_set,sgi_clock_get,cpu_clock_sample_group_locked,posix_cpu_timer_create,sgi_timer_get
CVE-2011-3191,189,,DoS Mem. Corr.,2012-05-24,2012-05-25,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,CIFSFindNext
CVE-2011-3188,,,DoS,2012-05-24,2012-10-24,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,NA,md5_transform
CVE-2011-2918,399,,DoS Overflow,2012-05-24,2012-05-29,4.9,None,Local,Low,Not required,None,None,Complete,local_flush_tlb_one,arch_ptrace,ptrace_hbptriggered,x86_setup_perfctr,do_one_mathemu,sparc_perf_event_update,fmov_reg_idx,gpr_set,maybe_change_configuration,xscale1pmu_handle_irq,NA,handle_unaligned_access,perf_callchain_kernel,do_divide_error,isBranchInstr,simulate_ll,show_raw_backtrace,kmmio_fault,do_sparc_fault,do_page_fault,get_user_msr,fmov_idx_reg,power_check_constraints,do_address_error,misaligned_fpu_load,compute_effective_address,power_pmu_enable,write_pmc,fpr_get,armv6pmu_handle_irq,xscale2pmu_handle_irq,armv7pmu_handle_irq,__fetch_reg_addr_user,swp_handler,dbg_set_reg,alpha_perf_event_irq_handler,emulate_load_store_insn,notify_page_fault,power_pmu_disable,alpha_perf_event_update,niagara2_event_map
CVE-2011-2906,189,,DoS Mem. Corr.,2012-05-24,2012-05-29,4.9,None,Local,Low,Not required,None,None,Complete,pmcraid_ioctl_passthrough
CVE-2011-2898,264,,+Info,2012-05-24,2012-05-29,4.9,None,Local,Low,Not required,Complete,None,None,NA,packet_recvmsg,tpacket_rcv
CVE-2011-2707,20,,+Info,2012-05-24,2012-05-29,4.9,None,Local,Low,Not required,Complete,None,None,ptrace_setxregs
CVE-2011-2699,,,DoS,2012-05-24,2013-10-10,7.8,None,Remote,Low,Not required,None,None,Complete,inet_getid,inet_getpeer,udp6_ufo_fragment,ip6_ufo_append_data,ipv6_select_ident,NA,secure_ipv6_id,ip6_fragment,ip6_append_data
CVE-2011-2525,,,DoS,2012-02-01,2014-01-13,7.2,None,Local,Low,Not required,Complete,Complete,Complete,nla_put_failure:, qdisc_notify,err_out:
CVE-2011-2521,189,,DoS,2012-05-24,2012-05-25,4.9,None,Local,Low,Not required,None,None,Complete,x86_assign_hw_event
CVE-2011-2518,20,,DoS,2012-05-24,2012-05-25,4.9,None,Local,Low,Not required,None,None,Complete,tomoyo_mount_acl
CVE-2011-2517,119,,Overflow +Priv,2012-05-24,2013-12-30,7.2,None,Local,Low,Not required,Complete,Complete,Complete,nl80211_start_sched_scan,nl80211_trigger_scan
CVE-2011-2496,189,,DoS Overflow,2012-06-13,2012-06-28,4.9,None,Local,Low,Not required,None,None,Complete,vma_to_resize
CVE-2011-2495,264,,,2012-06-13,2013-12-30,2.1,None,Local,Low,Not required,Partial,None,None,do_io_accounting
CVE-2011-2494,200,,+Info,2012-06-13,2012-12-18,2.1,None,Local,Low,Not required,Partial,None,None,NA
CVE-2011-2493,,,DoS,2012-06-13,2012-06-14,2.1,None,Local,Low,Not required,None,None,Partial,ext4_fill_super
CVE-2011-2211,264,,+Priv,2012-06-13,2012-06-13,7.2,None,Local,Low,Not required,Complete,Complete,Complete,NA
CVE-2011-2210,264,,+Info,2012-06-13,2012-06-13,2.1,None,Local,Low,Not required,Partial,None,None,NA
CVE-2011-2209,189,,+Info,2012-06-13,2012-06-13,2.1,None,Local,Low,Not required,None,None,Partial,NA
CVE-2011-2208,189,,+Info,2012-06-13,2012-06-13,2.1,None,Local,Low,Not required,Partial,None,None,NA
CVE-2011-2203,264,,DoS,2012-01-27,2012-03-19,2.1,None,Local,Low,Not required,None,None,Partial,NA
CVE-2011-2183,362,,DoS,2012-06-13,2012-06-14,4.0,None,Local,High,Not required,None,None,Complete,scan_get_next_rmap_item
CVE-2011-2182,119,,Overflow +Priv +Info,2012-06-13,2012-06-13,7.2,None,Local,Low,Not required,Complete,Complete,Complete,ldm_frag_add
CVE-2011-1927,,,DoS,2012-06-13,2012-06-13,5.0,None,Remote,Low,Not required,None,None,Partial,ip_expire
CVE-2011-1833,264,,Bypass,2012-10-03,2014-03-07,3.3,None,Local,Medium,Not required,Partial,Partial,None,ecryptfs_parse_options,ecryptfs_mount
CVE-2011-1768,362,,DoS,2012-06-13,2012-06-15,5.4,None,Remote,High,Not required,None,None,Complete,sit_init,ipip_init,xfrm6_tunnel_init,xfrm6_tunnel_fini,ip6_tunnel_init
CVE-2011-1767,,,DoS,2012-06-13,2012-06-13,5.4,None,Remote,High,Not required,None,None,Complete,ipgre_init,ipgre_fini
CVE-2011-1759,189,,DoS Overflow +Priv Mem. Corr.,2012-06-13,2012-06-14,6.2,None,Local,High,Not required,Complete,Complete,Complete,sys_oabi_semtimedop
CVE-2011-1573,,,DoS,2012-02-01,2014-01-13,5.0,None,Remote,Low,Not required,None,None,Partial, *sctp_make_init, *sctp_make_init_ack
CVE-2011-1493,,,DoS Mem. Corr.,2012-06-21,2015-05-11,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,rose_parse_national,rose_parse_ccitt,rose_parse_facilities
CVE-2011-1479,399,,DoS,2012-06-21,2012-06-22,4.7,None,Local,Medium,Not required,None,None,Complete,inotify_free_group_priv,inotify_new_group
CVE-2012-5532,,,DoS,2012-12-27,2013-08-22,4.9,None,Local,Low,Not required,None,None,Complete,main
CVE-2012-5517,,,DoS,2012-12-21,2013-06-20,4.0,None,Local,High,Not required,None,None,Complete,online_pages
CVE-2012-4565,189,,DoS,2012-12-21,2013-08-21,4.7,None,Local,Medium,Not required,None,None,Complete,tcp_illinois_info
CVE-2012-4508,362,,+Info,2012-12-21,2014-01-07,1.9,None,Local,Medium,Not required,Partial,None,None,ext4_split_extent_at,ext4_split_extent,ext4_ext_handle_uninitialized_extents,ext4_split_unwritten_extents,ext4_convert_unwritten_extents_endio
CVE-2012-4467,399,,DoS +Info,2012-10-10,2013-01-29,6.6,None,Local,Low,Not required,Complete,None,Complete,do_siocgstampns,do_siocgstamp
CVE-2012-4444,,,Bypass,2012-12-21,2013-06-14,5.0,None,Remote,Low,Not required,None,Partial,None,ip6_frag_queue
CVE-2012-3552,362,,DoS,2012-10-03,2013-10-11,5.4,None,Remote,High,Not required,None,None,Complete,inet_csk_route_req,do_ip_getsockopt,opt_kfree_rcu,icmp_reply,raw_ioctl,cipso_v4_sock_setattr,ip_send_reply,cipso_v4_delopt,ip_build_and_send_pkt,do_ip_setsockopt,cipso_v4_sock_delattr,NA,dccp_v4_request_recv_sock,ip_options_build,icmp_route_lookup,icmp_send,ip_options_get,inet_sk_reselect_saddr,cipso_v4_req_delattr,ip_options_echo,ip_setup_cork,inet_sock_destruct,raw_local_deliver,cipso_v4_sock_getattr,raw_v4_input,tcp_v4_syn_recv_sock,raw_err,ip_queue_xmit,dccp_v4_connect,ip_options_get_from_user,__udp4_lib_lookup,cipso_v4_req_setattr,inet_sk_rebuild_header,ip_options_get_finish,dccp_v6_request_recv_sock,ip_options_get_alloc
CVE-2012-3520,287,,,2012-10-03,2013-02-21,1.9,None,Local,Medium,Not required,None,Partial,None,scm_send,netlink_sendmsg,unix_stream_sendmsg,unix_dgram_sendmsg
CVE-2012-3511,362,,DoS,2012-10-03,2013-10-23,6.2,None,Local,High,Not required,Complete,Complete,Complete,madvise_remove
CVE-2012-3510,399,,DoS +Info,2012-10-03,2013-04-18,5.6,None,Local,Low,Not required,Partial,None,Complete,xacct_add_tsk
CVE-2012-3430,200,,+Info,2012-10-03,2013-04-18,2.1,None,Local,Low,Not required,Partial,None,None,rds_recvmsg
CVE-2012-3412,189,,DoS,2012-10-03,2013-08-17,7.8,None,Remote,Low,Not required,None,None,Complete,efx_tx_max_skb_descs,NA,efx_register_netdev,efx_probe_all,efx_ethtool_set_ringparam
CVE-2012-3400,119,,DoS Overflow,2012-10-03,2015-05-11,7.6,None,Remote,High,Not required,Complete,Complete,Complete,udf_load_logicalvol
CVE-2012-3375,,,DoS,2012-10-03,2013-08-17,4.9,None,Local,Low,Not required,None,None,Complete,NA
CVE-2012-2745,119,,DoS Overflow,2012-08-09,2013-04-18,4.7,None,Local,Medium,Not required,None,None,Complete,copy_creds
CVE-2012-2744,,,DoS,2012-08-09,2013-03-21,7.8,None,Remote,Low,Not required,None,None,Complete,nf_ct_frag6_reasm
CVE-2012-2669,20,,,2012-12-27,2013-01-29,2.1,None,Local,Low,Not required,None,Partial,None,main
CVE-2012-2390,399,,DoS,2012-06-13,2012-11-06,4.9,None,Local,Low,Not required,None,None,Complete,resv_map_put,hugetlb_vm_op_close,hugetlb_reserve_pages
CVE-2012-2384,189,,DoS Overflow,2012-06-13,2013-04-18,4.9,None,Local,Low,Not required,None,None,Complete,i915_gem_do_execbuffer
CVE-2012-2383,189,,DoS Overflow,2012-06-13,2013-04-18,4.9,None,Local,Low,Not required,None,None,Complete,i915_gem_execbuffer2
CVE-2012-2375,189,,DoS,2012-06-13,2013-02-07,4.6,None,Local Network,High,Not required,None,None,Complete,__nfs4_get_acl_uncached
CVE-2012-2373,362,,DoS,2012-08-09,2013-01-23,4.0,None,Local,High,Not required,None,None,Complete,pmd_read_atomic,pmd_none_or_trans_huge_or_clear_bad
CVE-2012-2319,264,,Overflow +Priv,2012-05-17,2015-05-11,7.2,None,Local,Low,Not required,Complete,Complete,Complete,hfsplus_rename_cat,hfsplus_readdir
CVE-2012-2313,264,,,2012-06-13,2015-05-11,1.2,None,Local,High,Not required,None,None,Partial,rio_ioctl,NA
CVE-2012-2136,20,,DoS Overflow +Priv,2012-08-09,2013-03-01,7.2,None,Local,Low,Not required,Complete,Complete,Complete,sock_alloc_send_pskb
CVE-2012-2133,399,,DoS +Priv,2012-07-03,2012-08-13,4.0,None,Local,High,Not required,None,None,Complete,unmap_ref_private,hugetlb_reserve_pages,hugepage_new_subpool,hugetlbfs_fill_super,NA,hugepage_subpool_get_pages,hugepage_subpool_put_pages,subpool_inode,hugepage_put_subpool,hugetlb_unreserve_pages,subpool_vma,alloc_huge_page,unlock_or_release_subpool,hugetlb_vm_op_close,hugetlbfs_statfs,free_huge_page,hugetlbfs_put_super
CVE-2012-2127,119,,DoS Overflow,2012-06-21,2013-02-12,5.0,None,Remote,Low,Not required,None,None,Partial,proc_root_init,pid_ns_release_proc
CVE-2012-2123,264,,Bypass,2012-05-17,2013-02-14,7.2,None,Local,Low,Not required,Complete,Complete,Complete,cap_bprm_set_creds
CVE-2012-2121,264,,DoS,2012-05-17,2014-01-13,4.9,None,Local,Low,Not required,None,None,Complete,kvm_iommu_unmap_pages,kvm_iommu_unmap_memslots,__kvm_set_memory_region
CVE-2012-2100,189,,DoS,2012-07-03,2013-02-07,7.1,None,Remote,Medium,Not required,None,None,Complete,ext4_fill_flex_info
CVE-2012-1601,399,,DoS,2012-05-17,2013-06-20,4.9,None,Local,Low,Not required,None,None,Complete,NA,kvm_arch_vm_ioctl,kvm_vcpu_compatible,kvm_vm_ioctl_create_vcpu
CVE-2012-1583,399,,DoS,2012-06-16,2013-05-03,5.0,None,Remote,Low,Not required,None,None,Partial,xfrm6_tunnel_rcv
CVE-2012-1179,264,,DoS,2012-05-17,2013-01-23,5.2,None,Local Network,Medium,Single system,None,None,Complete,pmd_none_or_trans_huge_or_clear_bad,clear_refs_pte_range,mem_cgroup_count_precharge_pte_range,smaps_pte_range,pmd_trans_unstable,mincore_pmd_range,unuse_pmd_range,check_pmd_range,mark_screen_rdonly,walk_pmd_range,zap_pmd_range,mem_cgroup_move_charge_pte_range,gather_pte_stats,pagemap_pte_range
CVE-2012-1146,,,DoS,2012-05-17,2013-02-14,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,mem_cgroup_usage_unregister_event
CVE-2012-1097,,,DoS,2012-05-17,2013-05-03,7.2,None,Local,Low,Not required,Complete,Complete,Complete,fill_thread_core_info,copy_regset_to_user,copy_regset_from_user
CVE-2012-1090,264,,DoS,2012-05-17,2013-05-03,4.9,None,Local,Low,Not required,None,None,Complete,cifs_lookup
CVE-2012-0957,16,,+Info,2012-12-21,2013-08-21,4.9,None,Local,Low,Not required,Complete,None,None,override_release
CVE-2012-0879,20,,DoS,2012-05-17,2014-06-23,4.9,None,Local,Low,Not required,None,None,Complete,exit_io_context
CVE-2012-0207,399,,DoS,2012-05-17,2012-05-17,7.8,None,Remote,Low,Not required,None,None,Complete,igmp_heard_query
CVE-2012-0058,399,,DoS,2012-05-17,2012-08-18,4.9,None,Local,Low,Not required,None,None,Complete,kiocb_batch_free,do_io_submit
CVE-2012-0056,264,,+Priv,2012-01-27,2014-07-17,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,*mm_for_map, mem_read, mem_write,mem_lsee,proc_root_lin, 
CVE-2012-0045,,,DoS,2012-07-03,2012-07-03,4.7,None,Local,Medium,Not required,None,None,Complete,NA,em_syscall_is_enabled,em_syscall
CVE-2012-0044,189,,DoS Overflow +Priv Mem. Corr.,2012-05-17,2013-04-18,7.2,None,Local,Low,Not required,Complete,Complete,Complete,drm_mode_dirtyfb_ioctl,NA
CVE-2012-0038,189,,DoS Overflow,2012-05-17,2012-05-17,4.9,None,Local,Low,Not required,None,None,Complete,xfs_acl_from_disk
CVE-2012-0028,264,,DoS +Priv,2012-06-21,2012-06-22,7.2,None,Local,Low,Not required,Complete,Complete,Complete,put_files_struct,reset_files_struct,NA
CVE-2011-4914,20,,DoS +Info,2012-06-21,2015-05-11,6.4,None,Remote,Low,Not required,Partial,None,Partial,rose_rx_call_request,rose_route_frame,rose_write_internal,NA,rose_parse_facilities,rose_loopback_timer,rose_parse_national,rose_parse_ccitt
CVE-2011-4913,20,,DoS Overflow Mem. Corr.,2012-06-21,2015-05-11,7.8,None,Remote,Low,Not required,None,None,Complete,rose_parse_national,rose_parse_ccitt,rose_parse_facilities
CVE-2011-4621,,,DoS Exec Code,2012-05-17,2012-05-17,4.9,None,Local,Low,Not required,None,None,Complete,dup_task_struct,update_rq_clock,check_preempt_curr,schedule
CVE-2011-4611,189,,DoS Overflow,2012-05-17,2012-05-17,4.9,None,Local,Low,Not required,None,None,Complete,NA,pmc_overflow,perf_event_interrupt
CVE-2011-4594,,,DoS,2012-05-17,2012-05-17,4.9,None,Local,Low,Not required,None,None,Complete,__sys_sendmsg
CVE-2011-0711,200,,+Info,2011-03-01,2014-01-13,2.1,None,Local,Low,Not required,Partial,None,None,xfs_fs_geometry
CVE-2011-0710,200,,+Info,2011-02-18,2012-03-19,2.1,None,Local,Low,Not required,Partial,None,None,(*fn,show_reg, proc_pid_status
CVE-2011-0709,,,DoS,2011-02-18,2012-03-19,7.8,None,Remote,Low,Not required,None,None,Complete, *__br_mdb_ip_get, *br_mdb_ip4_get, *br_mdb_ip6_get
CVE-2011-0695,362,,DoS,2011-03-15,2014-01-13,5.7,None,Local Network,Medium,Not required,None,None,Complete,NA
CVE-2011-0640,16,,,2011-01-24,2011-04-28,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,NA
CVE-2011-0521,189,,DoS Mem. Corr.,2011-02-02,2012-03-19,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,dvb_ca_ioct
CVE-2011-0463,20,,+Info,2011-04-09,2012-03-19,2.1,None,Local,Low,Not required,Partial,None,None, ocfs2_prepare_page_for_write
CVE-2010-4805,399,,DoS,2011-05-26,2012-03-19,6.1,None,Local Network,Low,Not required,None,None,Complete,udp_queue_rcv_sk,sctp_init_soc, flush_stack, __udp6_lib_rcv,__sk_add_backlo,sock_init_dat, ,sk_receive_sk
CVE-2010-4668,399,,DoS,2011-01-03,2012-03-19,4.7,None,Local,Medium,Not required,None,None,Complete, blk_rq_map_user_iov
CVE-2010-4656,119,,DoS Overflow +Priv,2011-07-18,2012-03-19,6.2,None,Local,High,Not required,Complete,Complete,Complete, iowarrior_write
CVE-2010-4655,200,,+Info,2011-07-18,2012-03-19,1.2,None,Local,High,Not required,Partial,None,None, ethtool_get_rxfh_indir,ethtool_get_rx_ntupl,ethtool_get_reg
CVE-2010-4649,189,,DoS Overflow Mem. Corr.,2011-02-18,2014-01-13,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,out:
CVE-2010-4529,189,,+Info,2011-01-13,2012-03-19,2.1,None,Local,Low,Not required,Partial,None,None, irda_getsockopt
CVE-2010-4527,119,,Overflow +Priv +Info,2011-01-13,2012-03-19,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,*load_mixer_volume
CVE-2010-4526,362,,DoS,2011-01-10,2012-03-27,7.1,None,Remote,Medium,Not required,None,None,Complete, sctp_icmp_proto_unreachable, *sctp_transport_init, sctp_do_sm, ,out_unlock:
CVE-2010-4525,200,,+Info,2011-01-10,2012-03-19,1.9,None,Local,Medium,Not required,Partial,None,None,NA
CVE-2010-4263,,,DoS,2011-01-18,2013-01-21,5.7,None,Local Network,Medium,Not required,None,None,Complete, igb_receive_skb
CVE-2010-4256,20,,DoS,2011-01-25,2012-03-19,4.9,None,Local,Low,Not required,None,None,Complete,pipe_fcnt, do_splice_direct,generic_pipe_buf_releas
CVE-2010-4251,399,,DoS,2011-05-26,2012-03-19,6.1,None,Local Network,Low,Not required,None,None,Complete,sk_stream_memory_fre,sock_init_dat, ,__release_soc,*sk_clon,sk_add_backlo,sk_receive_sk
CVE-2010-4243,399,1,DoS,2011-01-22,2012-03-19,4.9,None,Local,Low,Not required,None,None,Complete, do_execve, linux_binprm,valid_arg_le,flush_old_exe,out:, *get_arg_page
CVE-2010-4242,,,DoS,2011-01-10,2012-03-19,4.0,None,Local,High,Not required,None,None,Complete,hci_uart_tty_ope
CVE-2010-4175,189,,DoS Overflow Mem. Corr.,2011-01-10,2012-03-19,4.9,None,Local,Low,Not required,None,None,Complete,NA
CVE-2010-4164,189,,DoS,2011-01-03,2012-03-19,7.8,None,Remote,Low,Not required,None,None,Complete, x25_parse_facilities
CVE-2010-4163,399,,DoS,2011-01-03,2012-03-19,4.7,None,Local,Medium,Not required,None,None,Complete, blk_rq_map_user_iov
CVE-2010-4162,189,,DoS Overflow,2011-01-03,2012-03-19,4.7,None,Local,Medium,Not required,None,None,Complete, *bio_copy_user_iov, *__bio_map_user_iov
CVE-2010-4160,189,,DoS Overflow +Priv Mem. Corr.,2011-01-07,2013-01-21,6.9,None,Local,Medium,Not required,Complete,Complete,Complete, csum_partial_copy_fromiovecend, iov_from_user_compat_to_kern,NA, verify_iovec
CVE-2010-3877,200,,+Info,2011-01-03,2012-03-19,1.9,None,Local,Medium,Not required,Partial,None,None, get_name
CVE-2010-3876,200,,+Info,2011-01-03,2012-03-19,1.9,None,Local,Medium,Not required,Partial,None,None, packet_getname_spkt, packet_getname
CVE-2010-3875,200,,+Info,2011-01-03,2012-03-19,1.9,None,Local,Medium,Not required,Partial,None,None, ax25_getname
CVE-2010-3873,399,,DoS Mem. Corr.,2011-01-03,2013-06-20,7.8,None,Remote,Low,Not required,None,None,Complete, x25_parse_facilities, x25_state1_machine
CVE-2010-3865,189,,DoS Exec Code Overflow,2011-01-10,2011-10-25,7.2,None,Local,Low,Not required,Complete,Complete,Complete,NA
CVE-2010-3448,264,,DoS,2011-01-03,2012-03-19,4.0,None,Local,High,Not required,None,None,Complete,LCD, CRT or DVI (if available). The following commands are available:,video_rea,NA,video_writ, ,ibm_ini
CVE-2010-3086,,,DoS,2011-01-14,2012-03-19,4.9,None,Local,Low,Not required,None,None,Complete,NA,futex_atomic_op_inuse,futex_atomic_cmpxchg_inatomi
CVE-2011-2928,20,,DoS,2011-08-29,2012-03-22,4.9,None,Local,Low,Not required,None,None,Complete,befs_follow_lin
CVE-2011-2723,399,,DoS,2011-09-06,2012-03-19,5.7,None,Local Network,Medium,Not required,None,None,Complete,skb_gro_header_har
CVE-2011-2700,119,,DoS Overflow,2011-09-06,2012-03-19,2.1,None,Local,Low,Not required,None,None,Partial, si4713_write_econtrol_string
CVE-2011-2695,189,,DoS,2011-07-28,2012-03-19,4.9,None,Local,Low,Not required,None,None,Complete,ext4_ext_next_allocated_bloc,ext4_ext_truncat, ext4_ext_walk_space, ext4_orphan_cleanup,repeat:,got_index:, ext4_ext_next_leaf_block,mext_check_arguments,ext4_ext_rm_leaf,ext4_max_siz,ext4_ext_put_gap_in_cache, ext4_ext_check_overlap,(*ext_prepare_callback, ext4_fiemap
CVE-2011-2689,399,,DoS,2011-07-28,2014-01-13,4.9,None,Local,Low,Not required,None,None,Complete, gfs2_fallocate,retry:
CVE-2011-2534,119,,DoS Overflow,2011-06-22,2012-03-19,4.0,None,Local,High,Not required,None,None,Complete, clusterip_proc_write
CVE-2011-2497,189,,DoS Overflow Mem. Corr.,2011-08-29,2012-03-19,8.3,None,Local Network,Low,Not required,Complete,Complete,Complete, l2cap_config_req
CVE-2011-2492,200,,+Info,2011-07-28,2014-01-13,1.9,None,Local,Medium,Not required,Partial,None,None, l2cap_sock_getsockopt_old, rfcomm_sock_getsockopt_old
CVE-2011-2484,399,,DoS Bypass,2011-06-24,2012-03-19,4.9,None,Local,Low,Not required,None,None,Complete,NA
CVE-2011-2213,399,,DoS,2011-08-29,2014-01-13,4.9,None,Local,Low,Not required,None,None,Complete,valid_c,inet_diag_bc_audi
